CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,calculated_utilization,High_Utilization_Flag,Low_Utilization_Flag,Credit_Headroom,avg_transaction_value,Transaction_Intensity,Inactivity_Rate,High_Contact_Flag,Inactive_Customer_Flag,High_Value_Customer_Flag,Churn_Binary,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Utilization_Category_Low,Utilization_Category_Medium
709769283,Existing Customer,36,4,16,6,3,3,8513.0,0,8513.0,0.631,4162,70,1.0,0.0,0.0,0,1,8513.0,260.125,260.125,0.25,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
721253508,Existing Customer,40,3,36,6,3,1,9599.0,2356,7243.0,0.791,4754,84,0.68,0.245,0.24544223356599645,0,0,7243.0,132.05555555555554,132.05555555555554,0.25,0,0,0,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
801037833,Existing Customer,38,2,32,6,2,3,3192.0,2517,675.0,0.658,4236,87,0.891,0.789,0.7885338345864662,0,0,675.0,132.375,132.375,0.16666666666666666,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
711452583,Existing Customer,43,4,36,6,5,1,2778.0,2517,261.0,0.796,4575,60,0.714,0.906,0.906047516198704,1,0,261.0,127.08333333333333,127.08333333333333,0.4166666666666667,0,1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
716697708,Attrited Customer,61,1,52,3,2,4,3293.0,0,3293.0,0.838,3121,56,0.867,0.0,0.0,0,1,3293.0,60.01923076923077,60.01923076923077,0.16666666666666666,1,0,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
708176208,Existing Customer,48,1,36,4,4,1,7268.0,0,7268.0,0.691,4199,80,0.905,0.0,0.0,0,1,7268.0,116.63888888888889,116.63888888888889,0.3333333333333333,0,1,0,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
716474358,Existing Customer,43,3,35,5,3,2,1721.0,729,992.0,0.902,4853,74,0.644,0.424,0.4235909355026148,0,0,992.0,138.65714285714284,138.65714285714284,0.25,0,0,0,0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
713121408,Existing Customer,38,3,30,5,3,2,3976.0,1667,2309.0,0.929,4372,69,0.683,0.419,0.4192655935613682,0,0,2309.0,145.73333333333332,145.73333333333332,0.25,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
794567133,Existing Customer,52,2,35,5,2,3,1954.0,808,1146.0,0.826,4897,70,0.795,0.414,0.413510747185261,0,0,1146.0,139.9142857142857,139.9142857142857,0.16666666666666666,0,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
717609633,Existing Customer,44,3,32,6,2,2,12725.0,1759,10966.0,1.056,4139,58,0.812,0.138,0.13823182711198428,0,1,10966.0,129.34375,129.34375,0.16666666666666666,0,0,1,0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
708899283,Existing Customer,40,3,28,3,3,3,2690.0,1935,755.0,0.593,4917,81,0.653,0.719,0.7193308550185874,0,0,755.0,175.60714285714286,175.60714285714286,0.25,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
772415808,Existing Customer,48,5,38,3,3,1,2926.0,716,2210.0,0.949,4219,78,0.592,0.245,0.24470266575529734,0,0,2210.0,111.02631578947368,111.02631578947368,0.25,0,0,0,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
716176683,Existing Customer,46,4,33,5,1,1,2371.0,1748,623.0,0.663,4460,78,1.053,0.737,0.7372416701813581,0,0,623.0,135.15151515151516,135.15151515151516,0.08333333333333333,0,0,0,0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
709245783,Existing Customer,44,3,27,5,1,1,7751.0,1965,5786.0,0.782,4543,90,0.731,0.254,0.253515675396723,0,0,5786.0,168.25925925925927,168.25925925925927,0.08333333333333333,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
720507108,Attrited Customer,42,3,28,3,3,2,1601.0,0,1601.0,0.63,2339,41,0.414,0.0,0.0,0,1,1601.0,83.53571428571429,83.53571428571429,0.25,0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
716751858,Attrited Customer,34,1,36,2,3,3,2401.0,496,1905.0,0.647,2597,40,0.379,0.207,0.20658059142024157,0,0,1905.0,72.13888888888889,72.13888888888889,0.25,0,0,0,1,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
712829808,Attrited Customer,39,3,29,4,3,4,2187.0,0,2187.0,0.467,2031,40,0.333,0.0,0.0,0,1,2187.0,70.03448275862068,70.03448275862068,0.25,1,0,0,1,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
711900033,Existing Customer,57,0,46,5,2,1,4661.0,1734,2927.0,0.789,5242,81,1.382,0.372,0.3720231709933491,0,0,2927.0,113.95652173913044,113.95652173913044,0.16666666666666666,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
712566258,Existing Customer,40,2,27,6,3,1,8494.0,2023,6471.0,0.871,4486,77,0.974,0.238,0.23816811867200377,0,0,6471.0,166.14814814814815,166.14814814814815,0.25,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
712732908,Existing Customer,36,4,36,5,3,1,2262.0,1450,812.0,0.735,4116,84,0.787,0.641,0.6410256410256411,0,0,812.0,114.33333333333333,114.33333333333333,0.25,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
717908208,Existing Customer,43,3,36,6,1,2,2525.0,1595,930.0,0.78,4859,82,0.864,0.632,0.6316831683168317,0,0,930.0,134.97222222222223,134.97222222222223,0.08333333333333333,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
826136283,Existing Customer,38,3,34,3,3,2,2450.0,1981,469.0,0.712,4352,66,0.784,0.809,0.8085714285714286,1,0,469.0,128.0,128.0,0.25,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
778714833,Existing Customer,36,4,18,4,3,2,3926.0,1760,2166.0,0.874,4890,92,0.704,0.448,0.44829342842587877,0,0,2166.0,271.6666666666667,271.6666666666667,0.25,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
779302233,Attrited Customer,40,4,22,4,2,3,1438.3,0,1438.3,0.695,2502,45,0.452,0.0,0.0,0,1,1438.3,113.72727272727273,113.72727272727273,0.16666666666666666,0,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
778659108,Existing Customer,51,2,31,6,2,1,4789.0,2203,2586.0,0.847,4718,81,0.976,0.46,0.46001252871163084,0,0,2586.0,152.19354838709677,152.19354838709677,0.16666666666666666,0,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
720374808,Existing Customer,41,2,34,6,3,3,2864.0,1928,936.0,0.769,4641,78,0.66,0.673,0.6731843575418994,0,0,936.0,136.5,136.5,0.25,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
719592483,Existing Customer,43,5,34,6,6,3,4607.0,2440,2167.0,0.646,4825,77,0.878,0.53,0.5296288257000217,0,0,2167.0,141.91176470588235,141.91176470588235,0.5,0,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
714702033,Existing Customer,43,4,34,5,3,3,1971.0,979,992.0,1.024,5446,75,0.974,0.497,0.49670218163368846,0,0,992.0,160.1764705882353,160.1764705882353,0.25,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
717042333,Attrited Customer,53,2,44,3,3,3,1473.0,0,1473.0,0.92,2836,48,0.6,0.0,0.0,0,1,1473.0,64.45454545454545,64.45454545454545,0.25,0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
779122908,Existing Customer,55,3,37,5,1,2,3187.0,1437,1750.0,0.79,4511,82,0.822,0.451,0.4508942579228114,0,0,1750.0,121.91891891891892,121.91891891891892,0.08333333333333333,0,0,0,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
710676483,Existing Customer,38,2,36,4,2,2,5589.0,0,5589.0,0.787,4064,77,0.711,0.0,0.0,0,1,5589.0,112.88888888888889,112.88888888888889,0.16666666666666666,0,0,0,0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False
827712108,Existing Customer,42,5,38,5,1,2,2346.0,1373,973.0,0.73,4432,72,0.756,0.585,0.5852514919011083,0,0,973.0,116.63157894736842,116.63157894736842,0.08333333333333333,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
769200858,Existing Customer,34,4,28,3,2,3,1438.3,0,1438.3,0.726,4626,86,0.792,0.0,0.0,0,1,1438.3,165.21428571428572,165.21428571428572,0.16666666666666666,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
779114283,Existing Customer,40,5,22,3,1,2,1826.0,944,882.0,0.686,4528,65,0.667,0.517,0.5169769989047097,0,0,882.0,205.8181818181818,205.8181818181818,0.08333333333333333,0,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
771061008,Attrited Customer,40,2,27,4,2,3,2208.0,0,2208.0,0.695,2659,56,0.806,0.0,0.0,0,1,2208.0,98.48148148148148,98.48148148148148,0.16666666666666666,0,0,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
716201133,Existing Customer,35,2,36,4,3,1,1476.0,0,1476.0,0.592,4279,76,0.767,0.0,0.0,0,1,1476.0,118.86111111111111,118.86111111111111,0.25,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
817968783,Existing Customer,51,3,46,6,3,1,2927.0,1499,1428.0,0.649,4670,70,0.944,0.512,0.5121284591732149,0,0,1428.0,101.52173913043478,101.52173913043478,0.25,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
826480308,Existing Customer,53,3,49,5,2,1,4778.0,1869,2909.0,0.743,5489,74,0.805,0.391,0.3911678526580159,0,0,2909.0,112.0204081632653,112.0204081632653,0.16666666666666666,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
720307683,Existing Customer,43,4,36,3,2,2,1438.3,743,695.3,0.624,4484,78,0.625,0.517,0.5165820760620177,0,0,695.3,124.55555555555556,124.55555555555556,0.16666666666666666,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
709618308,Existing Customer,46,3,40,4,3,1,16239.0,1487,14752.0,0.531,3838,48,0.6,0.092,0.09156967793583348,0,1,14752.0,95.95,95.95,0.25,0,0,1,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
710119233,Existing Customer,37,1,26,5,2,1,11726.0,1925,9801.0,0.855,4186,63,0.703,0.164,0.16416510318949343,0,1,9801.0,161.0,161.0,0.16666666666666666,0,0,1,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
789419658,Existing Customer,47,4,38,3,2,1,1438.3,0,1438.3,0.68,4503,89,0.978,0.0,0.0,0,1,1438.3,118.5,118.5,0.16666666666666666,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
789800358,Existing Customer,45,3,34,6,1,3,2647.0,1288,1359.0,0.765,4730,78,0.857,0.487,0.4865885908575746,0,0,1359.0,139.11764705882354,139.11764705882354,0.08333333333333333,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
715466133,Existing Customer,50,1,40,3,3,1,2492.0,1410,1082.0,0.835,4374,75,0.974,0.566,0.5658105939004815,0,0,1082.0,109.35,109.35,0.25,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
717659883,Existing Customer,46,2,36,3,3,3,2418.0,1106,1312.0,0.963,3541,64,0.882,0.457,0.4574028122415219,0,0,1312.0,98.36111111111111,98.36111111111111,0.25,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
781942983,Existing Customer,50,1,44,5,3,1,17827.0,0,17827.0,0.846,5010,88,0.725,0.0,0.0,0,1,17827.0,113.86363636363636,113.86363636363636,0.25,0,0,1,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
712755783,Existing Customer,49,1,40,3,2,3,1438.3,0,1438.3,0.675,3886,77,0.75,0.0,0.0,0,1,1438.3,97.15,97.15,0.16666666666666666,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
779551533,Existing Customer,54,3,39,4,3,3,1764.0,0,1764.0,0.651,4857,92,0.804,0.0,0.0,0,1,1764.0,124.53846153846153,124.53846153846153,0.25,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
714405183,Existing Customer,47,3,36,4,2,2,1776.0,1519,257.0,0.917,4295,60,0.622,0.855,0.8552927927927928,1,0,257.0,119.30555555555556,119.30555555555556,0.16666666666666666,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
801783108,Existing Customer,46,3,40,6,3,3,1438.3,0,1438.3,0.681,4833,69,0.769,0.0,0.0,0,1,1438.3,120.825,120.825,0.25,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
779839758,Existing Customer,47,2,31,3,2,3,1491.0,0,1491.0,0.716,4634,92,0.804,0.0,0.0,0,1,1491.0,149.48387096774192,149.48387096774192,0.16666666666666666,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
820648608,Existing Customer,46,2,41,3,1,3,2552.0,1879,673.0,0.888,4153,79,0.795,0.736,0.7362852664576802,0,0,673.0,101.29268292682927,101.29268292682927,0.08333333333333333,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
787587033,Existing Customer,42,4,32,3,1,2,2996.0,1992,1004.0,0.948,4463,87,0.74,0.665,0.664886515353805,0,0,1004.0,139.46875,139.46875,0.08333333333333333,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
813967983,Existing Customer,44,2,39,4,1,2,1701.0,775,926.0,0.847,4471,71,0.614,0.456,0.4556143445032334,0,0,926.0,114.64102564102564,114.64102564102564,0.08333333333333333,0,0,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
718067658,Existing Customer,53,3,40,6,3,1,3998.0,0,3998.0,0.638,4223,79,0.717,0.0,0.0,0,1,3998.0,105.575,105.575,0.25,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
709952658,Existing Customer,46,3,33,6,3,2,3025.0,2491,534.0,0.45,4460,62,0.722,0.823,0.8234710743801653,1,0,534.0,135.15151515151516,135.15151515151516,0.25,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
720824883,Attrited Customer,48,1,40,3,1,2,3251.0,2517,734.0,0.739,2483,50,0.471,0.774,0.7742233159027991,0,0,734.0,62.075,62.075,0.08333333333333333,0,0,0,1,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
789631908,Existing Customer,51,4,45,3,1,2,3031.0,1787,1244.0,1.006,4690,85,0.7,0.59,0.5895743978884856,0,0,1244.0,104.22222222222223,104.22222222222223,0.08333333333333333,0,0,0,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
789089958,Existing Customer,57,2,45,5,2,3,33211.0,0,33211.0,0.732,3662,81,0.761,0.0,0.0,0,1,33211.0,81.37777777777778,81.37777777777778,0.16666666666666666,0,0,1,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False
715847058,Attrited Customer,59,2,36,3,3,3,1863.0,1853,10.0,0.829,2462,40,0.29,0.995,0.9946323134728932,1,0,10.0,68.38888888888889,68.38888888888889,0.25,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
721256808,Existing Customer,35,2,20,6,1,2,2691.0,1935,756.0,0.681,4365,86,0.911,0.719,0.7190635451505016,0,0,756.0,218.25,218.25,0.08333333333333333,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
721269108,Existing Customer,45,5,33,5,3,3,2288.0,1249,1039.0,0.605,4504,87,0.706,0.546,0.5458916083916084,0,0,1039.0,136.4848484848485,136.4848484848485,0.25,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
712770408,Attrited Customer,42,2,36,6,3,2,3413.0,0,3413.0,0.593,2285,40,0.429,0.0,0.0,0,1,3413.0,63.47222222222222,63.47222222222222,0.25,0,0,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
767958933,Existing Customer,40,4,34,3,2,1,15471.0,1291,14180.0,0.651,3993,77,0.674,0.083,0.0834464481933941,0,1,14180.0,117.44117647058823,117.44117647058823,0.16666666666666666,0,0,1,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
779866458,Existing Customer,40,5,24,6,1,1,2038.0,793,1245.0,0.682,3513,67,0.634,0.389,0.3891069676153091,0,0,1245.0,146.375,146.375,0.08333333333333333,0,0,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
721246833,Existing Customer,47,3,36,6,2,3,1953.0,1089,864.0,0.859,4636,70,0.707,0.558,0.5576036866359447,0,0,864.0,128.77777777777777,128.77777777777777,0.16666666666666666,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
710752233,Attrited Customer,43,5,24,3,2,2,4430.0,2203,2227.0,1.046,2742,49,0.4,0.497,0.49729119638826186,0,0,2227.0,114.25,114.25,0.16666666666666666,0,0,0,1,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
709813008,Existing Customer,44,3,35,5,3,0,3398.0,2415,983.0,0.891,4509,93,0.661,0.711,0.7107121836374338,0,0,983.0,128.82857142857142,128.82857142857142,0.25,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
710219658,Existing Customer,48,3,44,4,3,3,2021.0,1186,835.0,0.616,4633,74,0.574,0.587,0.58683819891143,0,0,835.0,105.29545454545455,105.29545454545455,0.25,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
789121233,Existing Customer,53,2,41,5,1,3,2329.0,2290,39.0,0.533,4609,76,0.767,0.983,0.9832546157148991,1,0,39.0,112.41463414634147,112.41463414634147,0.08333333333333333,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
715146558,Attrited Customer,34,2,36,1,3,2,1696.0,0,1696.0,0.782,2325,56,0.556,0.0,0.0,0,1,1696.0,64.58333333333333,64.58333333333333,0.25,0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
720205608,Existing Customer,52,1,36,6,1,1,4222.0,0,4222.0,0.523,4487,77,1.081,0.0,0.0,0,1,4222.0,124.63888888888889,124.63888888888889,0.08333333333333333,0,0,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
778606308,Attrited Customer,45,3,25,2,2,3,6614.0,1881,4733.0,0.737,3016,51,0.645,0.284,0.2843967342001814,0,0,4733.0,120.64,120.64,0.16666666666666666,0,0,0,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
710438358,Attrited Customer,42,1,35,4,3,3,3241.0,0,3241.0,0.442,2152,43,0.303,0.0,0.0,0,1,3241.0,61.48571428571429,61.48571428571429,0.25,0,0,0,1,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
712562433,Attrited Customer,48,2,30,3,3,3,4204.0,0,4204.0,0.703,2316,43,0.536,0.0,0.0,0,1,4204.0,77.2,77.2,0.25,0,0,0,1,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False
718186233,Existing Customer,34,3,26,4,2,3,3234.0,971,2263.0,0.79,3989,71,0.868,0.3,0.3002473716759431,0,0,2263.0,153.42307692307693,153.42307692307693,0.16666666666666666,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
713717283,Attrited Customer,40,3,29,3,3,3,2473.0,2332,141.0,0.293,1738,32,0.455,0.943,0.94298422968055,1,0,141.0,59.93103448275862,59.93103448275862,0.25,0,0,0,1,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
713822208,Attrited Customer,42,2,33,3,3,3,4836.0,493,4343.0,0.417,1870,45,0.406,0.102,0.10194375516956163,0,1,4343.0,56.666666666666664,56.666666666666664,0.25,0,0,0,1,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
710466633,Existing Customer,55,3,44,5,1,1,1438.3,0,1438.3,0.575,4755,76,0.9,0.0,0.0,0,1,1438.3,108.06818181818181,108.06818181818181,0.08333333333333333,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
711153783,Existing Customer,44,3,36,5,3,1,1438.3,541,897.3,0.821,4173,70,1.188,0.376,0.37613849683654316,0,0,897.3,115.91666666666667,115.91666666666667,0.25,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
718230933,Attrited Customer,45,4,36,5,2,3,1438.3,1060,378.3,0.301,1253,29,0.318,0.737,0.736981158311896,0,0,378.29999999999995,34.80555555555556,34.80555555555556,0.16666666666666666,0,0,0,1,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
788885133,Existing Customer,57,3,42,6,1,1,12675.0,2422,10253.0,0.642,3912,63,0.575,0.191,0.19108481262327418,0,1,10253.0,93.14285714285714,93.14285714285714,0.08333333333333333,0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
711637458,Attrited Customer,44,3,36,2,3,3,2228.0,0,2228.0,0.686,2523,45,0.607,0.0,0.0,0,1,2228.0,70.08333333333333,70.08333333333333,0.25,0,0,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
719532108,Existing Customer,40,5,31,4,2,2,2813.0,2208,605.0,0.877,4491,68,0.744,0.785,0.7849271240668325,0,0,605.0,144.8709677419355,144.8709677419355,0.16666666666666666,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
757643733,Existing Customer,42,2,35,6,3,2,3223.0,0,3223.0,0.593,4916,79,0.717,0.0,0.0,0,1,3223.0,140.45714285714286,140.45714285714286,0.25,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
715122858,Existing Customer,55,2,36,5,3,3,2653.0,0,2653.0,0.969,5052,81,0.761,0.0,0.0,0,1,2653.0,140.33333333333334,140.33333333333334,0.25,0,0,0,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
708384033,Attrited Customer,45,3,35,3,3,3,2745.0,2463,282.0,0.643,2466,39,0.345,0.897,0.8972677595628415,1,0,282.0,70.45714285714286,70.45714285714286,0.25,0,0,0,1,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
708273858,Existing Customer,40,3,30,3,2,1,34516.0,0,34516.0,0.643,3734,80,0.86,0.0,0.0,0,1,34516.0,124.46666666666667,124.46666666666667,0.16666666666666666,0,0,1,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
803952408,Existing Customer,52,3,47,6,3,2,2516.0,1486,1030.0,0.503,3987,77,0.54,0.591,0.5906200317965024,0,0,1030.0,84.82978723404256,84.82978723404256,0.25,0,0,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
778394358,Existing Customer,46,2,26,4,3,1,1870.0,1785,85.0,0.696,4347,88,0.76,0.955,0.9545454545454546,1,0,85.0,167.19230769230768,167.19230769230768,0.25,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
713180433,Existing Customer,56,2,48,5,3,2,3934.0,2517,1417.0,0.682,4837,87,0.673,0.64,0.6398068124046772,0,0,1417.0,100.77083333333333,100.77083333333333,0.25,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
787458783,Existing Customer,49,4,35,5,3,2,3038.0,2133,905.0,0.689,4784,83,0.694,0.702,0.7021066491112574,0,0,905.0,136.68571428571428,136.68571428571428,0.25,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
720315933,Existing Customer,53,1,39,3,2,3,1982.0,1276,706.0,0.897,5136,76,0.949,0.644,0.6437941473259334,0,0,706.0,131.69230769230768,131.69230769230768,0.16666666666666666,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
713677158,Attrited Customer,31,1,22,2,2,3,1623.0,0,1623.0,0.501,2126,45,0.364,0.0,0.0,0,1,1623.0,96.63636363636364,96.63636363636364,0.16666666666666666,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
739828308,Existing Customer,55,3,48,5,2,2,3088.0,1743,1345.0,0.766,3906,68,0.659,0.564,0.5644430051813472,0,0,1345.0,81.375,81.375,0.16666666666666666,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
720959058,Existing Customer,44,3,33,5,3,1,8064.0,2417,5647.0,0.644,4412,67,0.861,0.3,0.29972718253968256,0,0,5647.0,133.6969696969697,133.6969696969697,0.25,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
718090233,Attrited Customer,56,3,36,3,3,3,10016.0,1872,8144.0,0.735,2804,37,0.542,0.187,0.1869009584664537,0,1,8144.0,77.88888888888889,77.88888888888889,0.25,0,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
789939558,Existing Customer,54,2,45,5,3,2,4523.0,1841,2682.0,0.534,5112,87,0.706,0.407,0.4070307318151669,0,0,2682.0,113.6,113.6,0.25,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
